energy,code,country,date,value_supply,notes,value_wti,is_turning_point,supply_lag_1,price_lag_1,supply_lag_2,price_lag_2,supply_lag_3,price_lag_3,supply_pct_change,price_pct_change,supply_ma_3,price_ma_3,supply_ma_6,price_ma_6,us_inventory_level,us_inventory_mom_change,us_inventory_5y_percentile,us_inventory_velocity,us_inventory_acceleration,global_inventory_change,inventory_pct_change,inventory_supply_ratio,inventory_trend,inventory_acceleration,inventory_price_ratio,event_type,opec_meeting,opec_meeting_inventory_change,opec_meeting_supply_change,opec_cut,opec_cut_inventory_change,opec_cut_supply_change,opec_maintain,opec_maintain_inventory_change,opec_maintain_supply_change,opec_no_agreement,opec_no_agreement_inventory_change,opec_no_agreement_supply_change,opec_extend,opec_extend_inventory_change,opec_extend_supply_change,opec_increase,opec_increase_inventory_change,opec_increase_supply_change,opec_no_event,opec_no_event_inventory_change,opec_no_event_supply_change,predicted_turning_point
OIL,TPSDKT,NZL,2018-11-30,30.0,3,50.78,0,-56.0,50.78,1038.0,50.78,0.0,50.78,-1.5357142857142856,0.0,337.3333333333333,50.78,165.66666666666666,50.78,443162,0.040276617120966,0.5269230769230769,-7323.0,-10900.0,9769.0,0.0,14772.066666666668,0.0,0.0,8727.097282394643,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-1.5357142857142856,0
OIL,TPSDKT,USA,2018-11-30,5327.0,3,50.78,1,-18.0,50.78,0.0,50.78,0.0,50.78,-296.94444444444446,0.0,1769.6666666666667,50.78,871.3333333333334,50.78,443162,0.040276617120966,0.5269230769230769,-7323.0,-10900.0,9769.0,0.0,83.19166510230899,0.0,0.0,8727.097282394643,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-296.94444444444446,0
OIL,TPSDKT,PHL,2018-11-30,59.0,3,50.78,0,5327.0,50.78,-18.0,50.78,0.0,50.78,-0.9889243476628496,0.0,1789.3333333333333,50.78,894.6666666666666,50.78,443162,0.040276617120966,0.5269230769230769,-7323.0,-10900.0,9769.0,0.0,7511.220338983051,0.0,0.0,8727.097282394643,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.9889243476628496,0
OIL,TPSDKT,THA,2019-05-31,1252.0,3,53.49,1,-1.0,53.49,0.0,53.49,-9.0,53.49,-1253.0,0.0,417.0,53.49,207.0,53.49,483264,0.0269823425782087,0.7615384615384615,6771.0,7053.0,4172.0,0.0,385.9936102236422,0.0,0.0,9034.660684240043,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-1253.0,0
OIL,TPSDKT,NZL,2019-05-31,18.0,3,53.49,0,1252.0,53.49,-1.0,53.49,0.0,53.49,-0.9856230031948882,0.0,423.0,53.49,210.0,53.49,483264,0.0269823425782087,0.7615384615384615,6771.0,7053.0,4172.0,0.0,26848.0,0.0,0.0,9034.660684240043,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.9856230031948882,0
OIL,TPSDKT,UKR,2019-05-31,76.0,3,53.49,0,155.0,53.49,0.0,53.49,18.0,53.49,-0.5096774193548388,0.0,77.0,53.49,250.0,53.49,483264,0.0269823425782087,0.7615384615384615,6771.0,7053.0,4172.0,0.0,6358.736842105263,0.0,0.0,9034.660684240043,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.5096774193548388,0
OIL,TPSDKT,SGP,2019-05-31,2453.0,3,53.49,1,-275.0,53.49,0.0,53.49,76.0,53.49,-9.92,0.0,726.0,53.49,401.5,53.49,483264,0.0269823425782087,0.7615384615384615,6771.0,7053.0,4172.0,0.0,197.00937627395027,0.0,0.0,9034.660684240043,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-9.92,0
OIL,TPSDKT,PRT,2019-05-31,-28.0,3,53.49,1,152.0,53.49,0.0,53.49,0.0,53.49,-1.1842105263157894,0.0,41.333333333333336,53.49,429.5,53.49,483264,0.0269823425782087,0.7615384615384615,6771.0,7053.0,4172.0,0.0,-17259.428571428572,0.0,0.0,9034.660684240043,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-1.1842105263157894,0
OIL,TPSDKT,ZAF,2019-05-31,-27.0,3,53.49,0,-28.0,53.49,152.0,53.49,0.0,53.49,-0.0357142857142857,0.0,32.333333333333336,53.49,16.166666666666668,53.49,483264,0.0269823425782087,0.7615384615384615,6771.0,7053.0,4172.0,0.0,-17898.666666666668,0.0,0.0,9034.660684240043,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.0357142857142857,0
OIL,TPSDKT,NOR,2019-05-31,82.0,3,53.49,0,150.0,53.49,0.0,53.49,0.0,53.49,-0.4533333333333333,0.0,77.33333333333333,53.49,38.666666666666664,53.49,483264,0.0269823425782087,0.7615384615384615,6771.0,7053.0,4172.0,0.0,5893.463414634146,0.0,0.0,9034.660684240043,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.4533333333333333,0
OIL,TPSDKT,TUR,2019-05-31,-4.0,3,53.49,1,82.0,53.49,150.0,53.49,0.0,53.49,-1.048780487804878,0.0,76.0,53.49,38.0,53.49,483264,0.0269823425782087,0.7615384615384615,6771.0,7053.0,4172.0,0.0,-120816.0,0.0,0.0,9034.660684240043,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-1.048780487804878,0
OIL,TPSDKT,TUN,2019-05-31,12.0,3,53.49,0,166.0,53.49,0.0,53.49,0.0,53.49,-0.927710843373494,0.0,59.333333333333336,53.49,42.666666666666664,53.49,483264,0.0269823425782087,0.7615384615384615,6771.0,7053.0,4172.0,0.0,40272.0,0.0,0.0,9034.660684240043,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.927710843373494,0
OIL,TPSDKT,ZAF,2020-01-31,-41.0,3,51.58,1,70.0,51.58,0.0,51.58,0.0,51.58,-1.585714285714286,0.0,9.666666666666666,51.58,309.1666666666667,53.173333333333325,435009,0.0118935742598209,0.3076923076923077,3355.0,-193.0,15100.0,0.0,-10609.975609756097,0.0,0.0,8433.675843350136,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-1.585714285714286,0
OIL,TPSDKT,UKR,2020-01-31,64.0,3,51.58,0,265.0,51.58,0.0,51.58,0.0,51.58,-0.7584905660377359,0.0,109.66666666666669,51.58,54.833333333333336,51.58,435009,0.0118935742598209,0.3076923076923077,3355.0,-193.0,15100.0,0.0,6797.015625,0.0,0.0,8433.675843350136,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.7584905660377359,0
OIL,TPSDKT,SWE,2020-01-31,329.0,3,51.58,0,64.0,51.58,265.0,51.58,0.0,51.58,4.140625,0.0,219.33333333333337,51.58,109.66666666666669,51.58,435009,0.0118935742598209,0.3076923076923077,3355.0,-193.0,15100.0,0.0,1322.215805471125,0.0,0.0,8433.675843350136,no_event,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,4.140625,0
OIL,TPSDKT,ROU,2020-01-31,96.0,1,51.58,0,8062.0,51.58,0.0,51.58,0.0,51.58,-0.9880922847928554,0.0,2719.3333333333335,51.58,1359.6666666666667,51.58,435009,0.0118935742598209,0.3076923076923077,3355.0,-193.0,15100.0,0.0,4531.34375,0.0,0.0,8433.675843350136,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.9880922847928554,0
OIL,TPSDKT,PER,2020-07-31,165.0,3,40.1,0,8116.0,40.1,0.0,40.1,0.0,40.1,-0.9796697880729424,0.0,2760.3333333333335,40.1,1380.1666666666667,40.1,518596,-0.0279854627788284,0.8923076923076924,-7373.0,3238.0,12707.0,0.0,3143.0060606060606,0.0,0.0,12932.568578553615,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.9796697880729424,0
OIL,TPSDKT,THA,2020-07-31,1966.0,3,40.1,1,281.0,40.1,0.0,40.1,0.0,40.1,5.99644128113879,0.0,749.0,40.1,1754.6666666666667,40.1,518596,-0.0279854627788284,0.8923076923076924,-7373.0,3238.0,12707.0,0.0,263.7822990844354,0.0,0.0,12932.568578553615,no_event,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,5.99644128113879,1
OIL,TPSDKT,PRT,2020-07-31,33.0,3,40.1,0,-59.0,40.1,0.0,40.1,13.0,40.1,-1.559322033898305,0.0,-8.666666666666666,40.1,325.5,40.1,518596,-0.0279854627788284,0.8923076923076924,-7373.0,3238.0,12707.0,0.0,15715.030303030304,0.0,0.0,12932.568578553615,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-1.559322033898305,0
OIL,TPSDKT,SWE,2020-07-31,107.0,3,40.1,1,33.0,40.1,-59.0,40.1,0.0,40.1,2.242424242424242,0.0,27.0,40.1,15.666666666666666,40.1,518596,-0.0279854627788284,0.8923076923076924,-7373.0,3238.0,12707.0,0.0,4846.691588785046,0.0,0.0,12932.568578553615,no_event,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,2.242424242424242,0
OIL,TPSDKT,PRT,2021-04-30,25.0,3,63.5,0,90.0,63.5,0.0,63.5,-238.0,59.19,-0.7222222222222222,0.0,38.333333333333336,63.5,376.3333333333333,61.345,485117,-0.0333137385794135,0.6269230769230769,-7990.0,-8080.0,6666.0,0.0,19404.68,0.0,0.0,7639.63779527559,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.7222222222222222,0
OIL,TPSDKT,TUN,2021-04-30,-49.0,3,63.5,0,-547.0,63.5,0.0,63.5,0.0,63.5,-0.9104204753199268,0.0,-198.66666666666663,63.5,-80.16666666666667,63.5,485117,-0.0333137385794135,0.6269230769230769,-7990.0,-8080.0,6666.0,0.0,-9900.34693877551,0.0,0.0,7639.63779527559,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.9104204753199268,0
OIL,TPSDKT,USA,2021-04-30,-700.0,3,63.5,1,-128.0,63.5,0.0,63.5,0.0,63.5,4.46875,0.0,-276.0,63.5,-146.16666666666666,63.5,485117,-0.0333137385794135,0.6269230769230769,-7990.0,-8080.0,6666.0,0.0,-693.0242857142857,0.0,0.0,7639.63779527559,no_event,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,4.46875,1
OIL,TPSDKT,PHL,2021-04-30,-109.0,3,63.5,0,-700.0,63.5,-128.0,63.5,0.0,63.5,-0.8442857142857143,0.0,-312.3333333333333,63.5,-156.16666666666666,63.5,485117,-0.0333137385794135,0.6269230769230769,-7990.0,-8080.0,6666.0,0.0,-4450.614678899083,0.0,0.0,7639.63779527559,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.8442857142857143,0
OIL,TPSDKT,THA,2021-04-30,3952.0,3,63.5,1,3815.0,63.5,0.0,63.5,0.0,63.5,0.0359108781127128,0.0,2589.0,63.5,1294.5,63.5,485117,-0.0333137385794135,0.6269230769230769,-7990.0,-8080.0,6666.0,0.0,122.75227732793522,0.0,0.0,7639.63779527559,no_event,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0359108781127128,1
OIL,TPSDKT,NZL,2021-04-30,84.0,3,63.5,0,3952.0,63.5,3815.0,63.5,0.0,63.5,-0.978744939271255,0.0,2617.0,63.5,1308.5,63.5,485117,-0.0333137385794135,0.6269230769230769,-7990.0,-8080.0,6666.0,0.0,5775.202380952381,0.0,0.0,7639.63779527559,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.978744939271255,0
OIL,TPSDKT,ROU,2021-04-30,113.0,1,63.5,0,270.0,63.5,0.0,63.5,0.0,63.5,-0.5814814814814815,0.0,127.66666666666669,63.5,64.0,63.5,485117,-0.0333137385794135,0.6269230769230769,-7990.0,-8080.0,6666.0,0.0,4293.070796460177,0.0,0.0,7639.63779527559,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.5814814814814815,0
OIL,TPSDKT,TUN,2021-12-31,-29.0,3,75.33,1,1671.0,75.33,0.0,75.33,0.0,66.14,-1.017354877318971,0.0,547.3333333333334,75.33,273.6666666666667,70.735,417851,-0.0352334620917039,0.0884615384615384,-2144.0,1432.0,11794.0,0.0,-14408.655172413792,0.0,0.0,5546.940130094252,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-1.017354877318971,0
OIL,TPSDKT,UKR,2021-12-31,363.0,3,75.33,1,123.0,75.33,0.0,75.33,-930.0,75.33,1.951219512195122,0.0,162.0,75.33,-46.0,75.33,417851,-0.0352334620917039,0.0884615384615384,-2144.0,1432.0,11794.0,0.0,1151.1046831955923,0.0,0.0,5546.940130094252,no_event,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,1.951219512195122,1
OIL,TPSDKT,TWN,2021-12-31,91.0,3,75.33,0,2008.0,75.33,0.0,75.33,0.0,75.33,-0.9546812749003984,0.0,699.6666666666666,75.33,349.8333333333333,75.33,417851,-0.0352334620917039,0.0884615384615384,-2144.0,1432.0,11794.0,0.0,4591.7692307692305,0.0,0.0,5546.940130094252,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.9546812749003984,0
OIL,TPSDKT,SWE,2022-09-30,80.0,3,79.91,0,-47.0,79.91,0.0,79.91,-20.0,79.91,-2.702127659574468,0.0,11.0,79.91,2.1666666666666665,79.91,429203,0.0259522022440754,0.3461538461538461,-1356.0,-1141.0,1899.0,0.0,5365.0375,0.0,0.0,5371.079964960581,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-2.702127659574468,1
OIL,TPSDKT,SGP,2022-09-30,1775.0,3,79.91,1,80.0,79.91,-47.0,79.91,0.0,79.91,21.1875,0.0,602.6666666666666,79.91,298.0,79.91,429203,0.0259522022440754,0.3461538461538461,-1356.0,-1141.0,1899.0,0.0,241.80450704225353,0.0,0.0,5371.079964960581,no_event,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,21.1875,1
OIL,TPSDKT,USA,2022-09-30,-320.0,3,79.91,1,980.0,79.91,0.0,79.91,0.0,79.91,-1.326530612244898,0.0,220.0,79.91,419.1666666666667,79.91,429203,0.0259522022440754,0.3461538461538461,-1356.0,-1141.0,1899.0,0.0,-1341.259375,0.0,0.0,5371.079964960581,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-1.326530612244898,1
OIL,TPSDKT,TWN,2022-09-30,-109.0,3,79.91,0,-740.0,79.91,0.0,79.91,192.0,79.91,-0.8527027027027028,0.0,-283.0,79.91,-109.5,79.91,429203,0.0259522022440754,0.3461538461538461,-1356.0,-1141.0,1899.0,0.0,-3937.6422018348626,0.0,0.0,5371.079964960581,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.8527027027027028,0
OIL,TPSDKT,VEN,2022-09-30,-9.0,3,79.91,0,157.0,79.91,0.0,79.91,-109.0,79.91,-1.0573248407643312,0.0,49.333333333333336,79.91,-116.83333333333331,79.91,429203,0.0259522022440754,0.3461538461538461,-1356.0,-1141.0,1899.0,0.0,-47689.22222222222,0.0,0.0,5371.079964960581,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-1.0573248407643312,1
OIL,TPSDKT,PRT,2022-09-30,33.0,3,79.91,1,22.0,79.91,0.0,79.91,0.0,79.91,0.5,0.0,18.333333333333332,79.91,-6.666666666666667,79.91,429203,0.0259522022440754,0.3461538461538461,-1356.0,-1141.0,1899.0,0.0,13006.151515151516,0.0,0.0,5371.079964960581,no_event,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.5,0
OIL,TPSDKT,TUN,2023-03-31,25.0,3,75.68,0,27.0,75.68,0.0,75.68,0.0,76.88,-0.074074074074074,0.0,17.333333333333332,75.68,8.666666666666666,76.28,469952,-0.0213553738283698,0.7192307692307692,-3739.0,3750.0,11754.0,0.0,18798.08,0.0,0.0,6209.725158562367,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.074074074074074,0
OIL,TPSDKT,SGP,2023-03-31,1825.0,3,75.68,0,-144.0,75.68,0.0,75.68,0.0,75.68,-13.67361111111111,0.0,560.3333333333334,75.68,288.5,75.68,469952,-0.0213553738283698,0.7192307692307692,-3739.0,3750.0,11754.0,0.0,257.5079452054795,0.0,0.0,6209.725158562367,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-13.67361111111111,1
OIL,TPSDKT,PHL,2023-03-31,-4.0,3,75.68,0,-305.0,75.68,0.0,75.68,0.0,75.68,-0.9868852459016394,0.0,-103.0,75.68,1463.6666666666667,75.68,469952,-0.0213553738283698,0.7192307692307692,-3739.0,3750.0,11754.0,0.0,-117488.0,0.0,0.0,6209.725158562367,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.9868852459016394,0
OIL,TPSDKT,PER,2023-03-31,-21.0,3,75.68,0,-4.0,75.68,-305.0,75.68,0.0,75.68,4.25,0.0,-110.0,75.68,1460.1666666666667,75.68,469952,-0.0213553738283698,0.7192307692307692,-3739.0,3750.0,11754.0,0.0,-22378.666666666668,0.0,0.0,6209.725158562367,no_event,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,4.25,0
OIL,TPSDKT,VEN,2023-03-31,2.0,3,75.68,1,-21.0,75.68,-4.0,75.68,-305.0,75.68,-1.0952380952380951,0.0,-7.666666666666667,75.68,-54.666666666666664,75.68,469952,-0.0213553738283698,0.7192307692307692,-3739.0,3750.0,11754.0,0.0,234976.0,0.0,0.0,6209.725158562367,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-1.0952380952380951,1
OIL,TPSDKT,ROU,2023-03-31,147.0,1,75.68,0,1031.0,75.68,0.0,75.68,0.0,75.68,-0.8574199806013579,0.0,392.6666666666667,75.68,199.0,75.68,469952,-0.0213553738283698,0.7192307692307692,-3739.0,3750.0,11754.0,0.0,3196.9523809523807,0.0,0.0,6209.725158562367,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.8574199806013579,0
OIL,TPSDKT,THA,2023-06-30,786.0,3,70.66,1,32.0,70.66,0.0,68.11,0.0,68.11,23.5625,0.0,272.6666666666667,69.80999999999999,136.66666666666666,68.96,452182,-0.0162621258895219,0.5884615384615385,-1508.0,8095.0,519.0,0.0,575.295165394402,0.0,7475.0,6399.405604302293,no_event,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,23.5625,1
OIL,TPSDKT,PER,2023-06-30,258.0,3,70.66,1,-30.0,70.66,0.0,70.66,0.0,70.66,-9.6,0.0,76.0,70.66,169.0,70.66,452182,-0.0162621258895219,0.5884615384615385,-1508.0,8095.0,519.0,0.0,1752.6434108527133,0.0,0.0,6399.405604302293,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-9.6,1
OIL,TPSDKT,NOR,2023-06-30,327.0,3,70.66,1,8.0,70.66,0.0,70.66,0.0,70.66,39.875,0.0,111.66666666666669,70.66,93.83333333333331,70.66,452182,-0.0162621258895219,0.5884615384615385,-1508.0,8095.0,519.0,0.0,1382.819571865443,0.0,0.0,6399.405604302293,no_event,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,39.875,1
OIL,TPSDKT,POL,2023-06-30,-32.0,3,70.66,0,-51.0,70.66,0.0,70.66,0.0,70.66,-0.3725490196078431,0.0,-27.666666666666668,70.66,42.0,70.66,452182,-0.0162621258895219,0.5884615384615385,-1508.0,8095.0,519.0,0.0,-14130.6875,0.0,0.0,6399.405604302293,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.3725490196078431,0
OIL,TPSDKT,SWE,2023-06-30,-147.0,3,70.66,1,-32.0,70.66,-51.0,70.66,0.0,70.66,3.59375,0.0,-76.66666666666667,70.66,16.166666666666668,70.66,452182,-0.0162621258895219,0.5884615384615385,-1508.0,8095.0,519.0,0.0,-3076.0680272108843,0.0,0.0,6399.405604302293,no_event,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,3.59375,1
OIL,TPSDKT,SGP,2023-06-30,2369.0,3,70.66,1,-147.0,70.66,-32.0,70.66,-51.0,70.66,-17.1156462585034,0.0,730.0,70.66,356.5,70.66,452182,-0.0162621258895219,0.5884615384615385,-1508.0,8095.0,519.0,0.0,190.87463064584213,0.0,0.0,6399.405604302293,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-17.1156462585034,1
OIL,TPSDKT,ROU,2023-06-30,96.0,1,70.66,1,25.0,70.66,0.0,70.66,2369.0,70.66,2.84,0.0,40.333333333333336,70.66,385.1666666666667,70.66,452182,-0.0162621258895219,0.5884615384615385,-1508.0,8095.0,519.0,0.0,4710.229166666667,0.0,0.0,6399.405604302293,no_event,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,2.84,1
OIL,TPSDKT,ZAF,2023-06-30,-42.0,3,70.66,1,5.0,70.66,0.0,70.66,96.0,70.66,-9.4,0.0,-12.333333333333334,70.66,14.0,70.66,452182,-0.0162621258895219,0.5884615384615385,-1508.0,8095.0,519.0,0.0,-10766.238095238095,0.0,0.0,6399.405604302293,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-9.4,1
OIL,TPSDKT,THA,2024-05-31,691.0,3,77.97,1,295.0,77.97,0.0,77.97,917.0,77.97,1.3423728813559324,0.0,328.6666666666667,77.97,317.1666666666667,79.81,455922,-0.0107791446983011,0.6307692307692307,1233.0,5389.0,-1357.0,0.0,659.8002894356006,0.0,0.0,5847.402847248942,no_event,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,1.3423728813559324,1
OIL,TPSDKT,USA,2024-05-31,-3335.0,3,77.97,1,33.0,77.97,0.0,77.97,0.0,77.97,-102.06060606060606,0.0,-1100.6666666666667,77.97,-386.0,77.97,455922,-0.0107791446983011,0.6307692307692307,1233.0,5389.0,-1357.0,0.0,-136.70824587706147,0.0,0.0,5847.402847248942,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-102.06060606060606,1
OIL,TPSDKT,VEN,2024-05-31,-33.0,3,77.97,0,-3335.0,77.97,33.0,77.97,0.0,77.97,-0.9901049475262368,0.0,-1111.6666666666667,77.97,-440.6666666666667,77.97,455922,-0.0107791446983011,0.6307692307692307,1233.0,5389.0,-1357.0,0.0,-13815.818181818182,0.0,0.0,5847.402847248942,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.9901049475262368,0
OIL,TPSDKT,TUN,2024-05-31,24.0,3,77.97,0,139.0,77.97,0.0,77.97,-33.0,77.97,-0.8273381294964028,0.0,54.333333333333336,77.97,-528.6666666666666,77.97,455922,-0.0107791446983011,0.6307692307692307,1233.0,5389.0,-1357.0,0.0,18996.75,0.0,0.0,5847.402847248942,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-0.8273381294964028,0
OIL,TPSDKT,SWE,2024-05-31,-3.0,3,77.97,1,25.0,77.97,0.0,77.97,73.0,77.97,-1.12,0.0,7.333333333333333,77.97,22.333333333333332,77.97,455922,-0.0107791446983011,0.6307692307692307,1233.0,5389.0,-1357.0,0.0,-151974.0,0.0,0.0,5847.402847248942,no_event,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,0,0.0,-0.0,1,0.0,-1.12,1
